id	age	employees	totalassets	sales	addedvalue	ebit	roa	roi	ros	roe	leverage
7407	25	33	3651	4944	1614	275	.05751849	.075321831	.055622976	.20750988	3.6077075
7333	40	124	23908	27477	10435	-238	-.047097206	-.0099548269	-.0086617898	-.39453399	8.3770151
9139	10	300	241222	133477	28969	5164	.02321513	.021407666	.038688313	.23864314	10.279638
8484	14	19	2321	3372	779	181	.054717794	.077983625	.053677343	.25049311	4.5779095
7918	17	30	18386	54610	3257	1352	.021592516	.073534213	.02475737	.61171031	28.329739
9040	29	20	1841	2584	641	49	.023900054	.02661597	.018962849	.061797753	2.585674
7332	20	19	2742	2457	877	92	.015317286	.033552151	.037444036	.052109182	3.4019852
9131	32	49	19062	28166	2854	853	.026177736	.044748716	.03028474	.14108001	5.3893127
9050	23	41	3390	4908	1749	199	.025368731	.058702067	.040546048	.50588238	19.941177
8431	36	30	7389	9022	2282	277	.037758831	.037488159	.030702727	.12455357	3.2986608
7912	23	43	7623	4224	1749	217	.031483669	.028466484	.051373105	.047095761	1.4958792
9041	31	23	5041	3954	964	237	.016861733	.047014482	.059939303	.10315534	6.1177182
7414	6	22	7838	10881	1599	912	.095432505	.11635622	.083815828	.28869161	3.0250869
7388	18	20	1494	2631	876	69	.010709505	.046184737	.02622577	.34782609	32.47826
8499	39	20	1795	3079	426	-41	-.04345404	-.022841226	-.013316012	1.5918367	-36.632652
7352	31	15	625	1252	386	37	.0272	.0592	.029552715	.65384614	24.038462
7389	19	34	1910	3311	1186	54	.026701571	.028272251	.016309272	.085570469	3.2046981
8448	28	32	3921	4939	1391	90	.022188216	.022953328	.018222312	.037809648	1.7040417
9133	26	276	44705	58022	16949	3206	.050419416	.071714573	.055254903	.25061151	4.9705358
7362	48	19	7883	6216	2003	642	.050361536	.081441075	.10328186	.34855136	6.9209833
7905	35	49	9446	12002	3870	1728	.18007623	.18293458	.143976	.43481594	2.4146216
7798	20	13	2504	4104	757	239	.053514376	.095447287	.058235869	.36914602	6.8980718
8441	13	14	1162	1379	563	104	.040447503	.089500859	.075416967	.52808988	13.05618
8868	25	170	34222	42997	10025	796	.016831279	.023259891	.01851292	.10927717	6.492506
8857	29	50	5729	4549	1582	-97	-.033513702	-.016931402	-.021323368	-.13559322	4.0459042
7334	1	10	1968	3456	68	-4758	-2.5538619	-2.4176829	-1.3767362	1.1842601	-.46371347
7331	41	500	642813	663497	171465	47253	.055221349	.073509715	.071218103	.14956684	2.708497
9138	13	25	1208	3254	850	80	.03642384	.066225164	.024585126	-2.2	-60.400002
8457	27	46	6442	5143	2009	240	.001552313	.037255511	.04666537	.041152265	26.510288
7909	29	16	1048	1600	382	-2	.0028625955	-.001908397	-.00125	.018292682	6.390244
7418	3	15	478	1182	455	-5	-.046025105	-.010460251	-.0042301184	-2.2	47.799999
8463	29	21	5484	6289	1225	246	.024070023	.044857766	.039115917	.078478001	3.2604043
9129	38	17	1184	2190	474	86	.068412162	.072635137	.039269406	.20351759	2.9748743
7323	47	18	1581	2022	940	127	.068311192	.080328904	.062809102	.15720524	2.3013101
8468	23	36	759	1061	467	44	.056653492	.057971016	.041470312	.37391305	6.5999999
8613	41	103	34143	39047	8738	2915	.086694196	.085376211	.074653625	.15391815	1.7754147
7341	34	18	3465	3379	1247	443	.13015874	.12784992	.13110387	.1977203	1.5190706
7796	37	20	678	1224	671	16	.042772863	.02359882	.013071896	.092063494	2.1523809
8994	110	340	79120	138723	33681	9418	.11598837	.11903438	.067890689	.43379816	3.7400141
9021	7	51	7479	13800	2948	1040	.11899987	.13905603	.075362317	.45154744	3.7945206
7811	3	13	1526	1990	561	82	.038007863	.053735256	.041206028	1.3809524	36.333332
7340	34	40	3121	5811	2340	333	.085549504	.10669657	.057305112	.28990227	3.3887079
8620	14	350	54671	69325	21712	3008	.024821203	.055020031	.043389831	.1458199	5.8748121
8851	80	52	8200	14370	2980	270	.02609756	.032926828	.018789144	.21993834	8.4275436
7322	48	160	221001	183897	44922	5621	.0023800798	.025434274	.030566024	.0077958265	3.2754476
8853	40	32	16691	14862	2625	825	.013480319	.049427837	.0555107	.076271184	5.6579661
8503	4	26	4094	7983	1097	367	.075232044	.089643382	.045972694	.56102002	7.4571948
7405	38	34	3541	3552	1474	31	-.0036712794	.0087545887	.0087274779	-.022530328	6.1369152
7343	33	15	2134	2227	1222	514	.26054358	.24086224	.23080377	.33861145	1.2996346
7359	28	12	2246	3130	634	157	.058325913	.069902048	.050159745	.8291139	14.21519
9034	35	90	15519	17247	6043	1738	.12410594	.11199176	.10077115	.2508139	2.0209663
7378	31	32	7151	5912	1797	360	.014263739	.050342608	.0608931	.26493508	18.574026
8854	6	30	3620	1728	1067	-15	-.02237569	-.0041436465	-.008680556	-.12328767	5.5098934
9035	35	80	8124	10753	3919	93	.012309208	.011447563	.0086487494	.023826543	1.9356683
8433	53	17	3845	2346	821	-154	-.049414825	-.040052015	-.065643646	-.80851066	16.361702
7403	13	13	781	1459	478	25	.011523687	.032010242	.017135024	.10344828	8.9770117
7412	9	110	11021	17085	4874	372	.021050721	.033753742	.021773485	.23199999	11.021
7356	29	15	5851	5421	5883	612	.089215517	.1045975	.1128943	.091562882	1.0263112
8462	21	30	51748	43638	13100	2196	.02243565	.042436421	.050323114	.076618493	3.4150333
9062	19	32	4155	9592	2028	438	.10132371	.10541517	.045663051	.41437009	4.0895667
7371	36	35	4199	7868	3441	1758	.38032866	.4186711	.2234367	1.0101202	2.6559141
7347	29	20	3149	2852	900	-16	-.0019053668	-.0050809779	-.0056100981	-.0028301887	1.4853773
8874	21	15	3656	3526	996	197	.049507659	.053884026	.055870675	.090954773	1.837186
9024	59	95	13945	19063	5308	862	.062674791	.061814271	.045218486	.14358468	2.2909479
8859	24	24	6501	4554	1330	295	.04706968	.045377634	.064778216	.059952978	1.2737069
7807	41	20	3653	2116	3750	408	.11141527	.11168902	.19281663	.11942488	1.0718896
7379	20	42	4237	8399	1893	73	.011328771	.017229171	.0086915111	.052401748	4.625546
9008	21	18	2330	3714	1006	159	.02918455	.068240345	.042810984	.12252253	4.1981983
9135	27	21	1254	2497	748	-15	-.015151516	-.011961723	-.0060072085	-.060897436	4.0192308
8879	17	36	4231	5800	1450	231	.02221697	.05459702	.039827585	.34814814	15.67037
7417	4	15	948	1595	544	-17	-.059071731	-.01793249	-.010658307	-1.0769231	18.23077
8997	48	308	96202	50894	10776	-344	-.046631046	-.0035758093	-.0067591467	-.2206917	4.7327199
8996	59	20	3570	4685	1582	304	.053781513	.085154064	.064887941	.33103448	6.1551723
8626	47	96	11771	11704	5162	43	-.025316456	.0036530455	.0036739577	-.15282051	6.0364103
7808	12	45	3012	3078	1512	144	.013612218	.047808766	.046783626	.11549295	8.4845066
7374	23	11	1532	1191	881	197	.12793733	.12859008	.16540723	.25128207	1.9641025
7911	23	65	8671	12451	3183	447	.052589089	.051551148	.035900731	.20132451	3.8282561
9023	64	10	9639	5070	813	121	.00082996162	.012553169	.023865879	.01923077	23.170673
7415	5	19	839	1266	595	42	.035756852	.050059594	.033175357	.16483517	4.60989
9073	10	13	1071	1040	215	25	-.018674137	.023342671	.024038462	-.38461539	20.596153
7328	43	30	6233	6660	1225	260	.032247715	.041713461	.039039038	.086563304	2.6843238
8451	13	250	27534	90403	16106	2272	.076995715	.082516164	.025131909	.34811166	4.5211821
7365	25	44	14329	11019	2077	206	-.0057924488	.014376439	.018694982	-.014036868	2.4233046
8445	34	101	10836	8142	2883	445	.01928756	.041066814	.054654878	.054384597	2.8196721
8459	26	22	4996	4671	1307	188	.022417935	.037630104	.040248342	.068334348	3.0482001
8465	23	15	643	1051	347	49	.068429239	.076205291	.046622265	.30985916	4.5281692
7799	26	31	1264	2189	1241	106	.0625	.083860762	.048423938	1.362069	21.793104
8627	6	340	239056	265531	51178	33759	.12715012	.14121796	.12713769	.79631132	6.2627649
8866	29	34	4427	6581	1795	323	.055116333	.072961375	.049080689	.2408687	4.3701878
9134	36	33	5111	7605	1322	203	.020935237	.039718255	.026692966	.1387808	6.6290531
8858	33	17	14683	10717	1783	398	-.0037458285	.027106177	.037137259	-.020507084	5.4746456
7320	58	35	4183	5025	1640	209	.0231891	.049964141	.041592039	.11561383	4.9856973
7913	22	60	11049	7465	4524	1892	.17739162	.17123722	.25344944	.20745131	1.1694539
8615	38	18	1871	1921	1140	251	.1250668	.13415286	.13066112	.5223214	4.1763391
7361	13	17	1009	1883	653	39	.0079286424	.038652129	.020711631	.024691358	3.1141975
9070	1	31	1128	5212	675	150	.020390071	.13297872	.02877974	.11616161	5.6969695
9055	22	35	4195	5191	1841	281	.044338498	.066984504	.054132152	.24473684	5.5197368
8446	31	15	2984	2025	572	-61	-.053619303	-.020442359	-.030123457	-.29465929	5.4953961
8456	27	40	3895	4897	1870	89	.0028241335	.022849808	.018174393	.023554605	8.3404713
7337	37	15	1293	2768	829	352	.26914153	.27223513	.12716763	.64444447	2.3944445
8624	35	27	2827	6564	1823	306	.12451362	.10824195	.046617918	.51237261	4.1149926
9057	26	14	1930	1323	454	77	.019689118	.039896373	.05820106	.049543675	2.5162973
8501	27	18	3633	4197	604	265	.02449766	.072942473	.06314034	1.4833333	60.549999
9011	16	12	1448	2535	506	52	.0041436465	.035911601	.020512821	.042857144	10.342857
7793	42	60	10872	13029	2710	83	.0086460635	.00763429	.0063704043	.012260336	1.4180253
7377	21	24	1422	1764	745	27	-.030942334	.018987341	.015306123	-.75862068	24.517241
9130	35	14	725	1209	394	11	.015172414	.015172414	.0090984283	.026960785	1.7769607
7348	36	41	7545	5588	2455	822	.10284957	.10894632	.14710093	.17149171	1.6674033
8486	36	15	1885	2106	884	200	.12307692	.1061008	.094966762	.20900901	1.6981982
7401	35	248	89304	52104	20834	3161	.019551195	.03539595	.060667127	.041147221	2.1045885
8619	25	20	3562	4775	950	129	.025828186	.036215611	.027015707	.07692308	2.9782608
7391	17	38	7064	7095	1873	34	.018827859	.004813137	.0047921073	.030887134	1.6405016
7338	35	65	13986	23860	5056	2704	.17345917	.19333619	.11332774	.42839485	2.4697156
9002	44	49	3893	11882	1149	114	.034163885	.02928333	.0095943445	.10717163	3.1369863
8999	49	58	17658	7623	2947	93	.0071355761	.0052667344	.012199922	.013024602	1.825305
8494	8	10	5751	10734	3144	2392	.42010084	.41592768	.2228433	.65670019	1.5631965
7804	20	103	21513	31193	6168	909	.0086924182	.04225352	.029141154	.041769043	4.8052268
7396	16	65	11049	8787	4176	922	.081455335	.083446465	.10492773	.12463648	1.5301205
8888	46	28	2353	2691	1168	158	.062898427	.06714832	.058714233	.12802768	2.0354671
7906	35	45	10520	6510	1586	-278	-.060741443	-.026425855	-.042703532	-.51284111	8.443018
7335	37	13	672	1180	460	-67	-.13541667	-.099702381	-.05677966	-5.352941	39.529411
8621	53	20	1348	968	548	54	.0044510388	.040059347	.055785123	.084507041	18.985916
8502	6	50	19577	29093	7869	3550	.20324871	.18133524	.12202248	.29625493	1.4575981
9136	37	18	1375	2672	815	167	.10909091	.12145454	.0625	.25	2.2916667
8772	9	36	4897	6847	1130	150	-.00428834	.030630998	.021907404	-.12426036	28.976332
8826	29	15	6443	5241	390	-896	-.11361167	-.13906565	-.17095974	-.16735254	1.4730225
8758	21	25	5040	5834	1118	181	.024404762	.0359127	.031025026	.065881096	2.699518
7069	41	16	1781	1736	344	39	.010106682	.02189781	.022465438	.084905662	8.4009438
8824	30	18	4496	1727	539	-98	-.015791815	-.021797152	-.056745801	-.02321779	1.470242
9198	7	15	4248	2870	812	152	.011299435	.035781544	.052961674	.097363085	8.6166325
8945	41	14	2425	3381	610	68	.018969072	.028041238	.020112393	.54761904	28.869047
8817	49	40	2436	4748	1664	39	-.0065681445	.016009852	.0082139848	-.04134367	6.2945738
8508	23	20	4787	3420	253	-537	-.15542093	-.11217882	-.15701754	-.58215964	3.7456963
7854	39	14	6892	3890	1483	256	.011027278	.037144516	.065809771	.023442319	2.1258483
8512	9	32	3150	6406	2021	272	.04857143	.086349204	.042460192	.84065932	17.307692
7851	29	12	2341	1382	499	-10	-.023494232	-.0042716786	-.0072358898	-.050045498	2.1301184
8931	37	14	7238	1689	394	-261	-.04227687	-.036059685	-.1545293	-.17258883	4.0823464
7058	37	42	13431	12854	2484	211	.011466011	.015709925	.016415123	.055455528	4.836514
8047	32	35	6168	7127	1555	420	.062581062	.068093382	.058930825	.92565948	14.791367
7850	30	16	2716	3816	987	225	.037555229	.082842417	.058962263	.35294119	9.3979235
8071	38	14	837	1114	593	56	.048984468	.066905618	.050269298	.1469534	3
8832	27	18	4628	2457	771	260	.020959377	.056179777	.1058201	.058118634	2.772918
7990	8	24	2057	2699	1074	123	.038891591	.059795819	.045572434	.13675214	3.5162394
8085	15	28	3242	3014	1463	118	.0089450954	.036397286	.039150629	.14720812	16.456852
8515	6	20	6630	5524	1286	295	.019004526	.044494722	.053403329	.08854533	4.6591706
8744	45	30	6578	7157	2139	491	.087412588	.074642748	.068604164	.10908746	1.2479606
7988	52	22	1815	2586	742	10	.0011019284	.005509642	.0038669761	.0035026269	3.1786339
9190	19	18	4422	1715	544	-144	-.060606062	-.03256445	-.083965011	-.39296189	6.483871
8820	36	40	5729	7330	1790	182	.0061092684	.031768195	.024829468	.016658735	2.7267969
7867	26	20	8148	15719	1129	455	.024423171	.055841923	.028945861	.13117996	5.3711271
7891	7	19	677	1265	751	158	.21565731	.23338257	.12490118	1.3773584	6.3867927
7852	29	14	1140	2599	511	149	.12456141	.13070175	.05732974	.60944206	4.892704
8838	23	23	2262	1477	569	-43	-.028293546	-.019009726	-.029113067	-.26666668	9.4250002
7893	6	16	519	1476	438	150	.23314066	.28901735	.10162602	.92366409	3.961832
8083	50	35	3741	3860	1802	695	.2052927	.1857792	.18005182	.2662968	1.2971567
7987	28	24	7638	2098	999	255	.024351925	.033385701	.12154433	.045399074	1.864291
7824	61	30	7710	14682	2760	1124	.169131	.14578469	.076556325	.29263914	1.7302513
7876	15	39	10761	9204	2042	397	.011430165	.036892481	.043133419	.040620871	3.5538309
9197	33	49	10037	12122	2215	177	-.0082694031	.017634751	.014601551	-.046919163	5.6738272
8092	57	11	903	1405	502	190	.19933555	.21040975	.13523132	.6081081	3.0506756
7080	4	30	5756	9117	1079	191	.0046907575	.033182766	.020949874	.421875	89.9375
8069	41	16	2424	2459	576	52	.020214522	.021452146	.021146808	.046800382	2.3151863
7070	17	17	689	1181	383	22	.018867925	.031930335	.018628281	.2	10.6
7897	4	11	1803	3695	267	-301	-.17637271	-.16694398	-.081461437	-.81538463	4.6230769
7859	24	36	2952	3538	1180	65	.0064363144	.022018971	.018371962	.019133938	2.9728096
8768	13	18	7356	9418	2682	1968	.25203916	.2675367	.20896156	.39991373	1.5867127
7856	27	14	2141	2554	988	293	.1261093	.13685194	.11472201	.48473969	3.843806
7871	18	19	3117	4140	996	227	.039781842	.072826438	.054830916	.33695653	8.470109
7062	31	15	993	589	397	31	.022155086	.031218531	.052631579	.037671234	1.7003424
8067	49	30	2423	3762	1045	177	.068510115	.07304994	.04704944	.17473684	2.5505264
7896	4	15	1171	1946	665	153	.12553373	.13065755	.078622818	.37692308	3.0025642
8950	6	14	884	671	218	-33	-.05882353	-.037330318	-.049180329	1.3	-22.1
8084	19	16	1497	1910	509	53	.020708082	.035404142	.027748691	.25409836	12.270492
7845	32	33	2081	3646	1001	-32	-.040365208	-.015377223	-.008776742	-.16470589	4.0803924
8076	25	13	2459	2341	649	229	.093533956	.093127288	.097821444	.37459284	4.0048862
8834	26	14	1995	2986	525	123	.020551378	.061654136	.04119223	.42268041	20.567011
8753	29	55	18200	17045	3435	1203	.042307694	.066098899	.070577882	.22488318	5.3154206
8935	29	12	2548	2542	497	43	.012951334	.01687598	.016915815	.025114154	1.9391172
8940	20	32	6177	4098	1020	216	.014408289	.034968432	.052708637	.18126273	12.580448
7898	4	13	1227	3207	515	70	.052974734	.057049714	.021827253	.54166669	10.225
7078	9	20	1268	2916	611	144	.11198738	.11356467	.049382716	.52205884	4.6617646
8840	27	12	4511	4522	538	200	.01263578	.044336066	.044228218	.037949402	3.0033288
8075	35	38	2910	2508	1455	107	.034020618	.036769759	.042663477	.23023255	6.7674417
7840	35	12	1928	1021	503	76	.040456433	.039419089	.074436828	.069456816	1.7168299
7883	10	19	3040	7546	1611	544	.18026316	.17894737	.072091177	.30546266	1.6945374
7857	23	30	8171	9334	1439	294	.0095459549	.035980906	.03149775	.084967323	8.9008713
8943	37	27	8433	9045	2041	419	.029645441	.049685758	.046323936	.31685677	10.688213
8830	28	17	1224	2044	761	63	.031045752	.051470589	.030821918	.26950353	8.680851
8831	28	20	834	1181	323	-205	-.26498801	-.24580336	-.1735817	-1.7265625	6.515625
8929	57	54	12431	10571	2707	248	.010296838	.019950125	.023460411	.04698972	4.5635095
7855	28	140	17075	28351	7296	1387	.070278183	.081229866	.048922438	.19172391	2.7280717
8078	24	30	9395	8427	1547	418	.013517829	.044491749	.049602468	.085985102	6.3608665
7866	22	18	2894	6134	764	13	0	.0044920524	.0021193349	0	2.2503889
8948	24	13	1063	1050	322	86	.033866417	.080903105	.081904761	.28125	8.3046875
8080	18	19	7651	11469	957	113	.015945628	.014769311	.0098526459	.050247118	3.1511533
8049	39	20	4391	5542	2825	1691	.40787974	.38510591	.30512449	.64078712	1.5710196
7065	29	23	3133	2460	737	143	.014044047	.045643155	.058130082	.24719101	17.601124
8823	4	34	7839	7390	1396	-236	-.043117743	-.030105881	-.031935047	-.1824069	4.2304373
8505	35	34	20463	30796	5866	3017	.14137712	.14743684	.097967267	.29693112	2.1002772
7848	56	25	5265	5274	1188	169	.010446344	.032098766	.03204399	.062857144	6.0171428
7844	61	19	7497	7790	902	216	.028411364	.028811524	.027727855	.039320659	1.3839763
8082	17	14	662	945	642	102	.17673716	.15407854	.10793651	.28329298	1.6029055
8070	101	15	19470	14451	989	396	.0032357473	.020338982	.027402949	.0072140158	2.2294743
9203	15	28	2271	1765	442	-121	-.087626599	-.053280491	-.068555243	-.45124716	5.1496596
7846	50	20	5117	5436	1011	199	.021887826	.038889974	.036607798	.14017522	6.4042554
8750	31	20	3161	2999	687	90	.012970579	.028472003	.030010004	.043248944	3.3343883
7842	34	32	3372	4451	2941	960	.2817319	.2846975	.21568187	.54786623	1.9446367
7831	41	17	8383	5750	789	77	-.016581176	.0091852555	.013391305	-.080300406	4.8428655
7837	33	54	10838	12938	3073	1186	.073076211	.10942978	.091667958	.36649698	5.0152707
7878	14	30	2750	3630	998	-38	-.033454545	-.013818182	-.01046832	-7.6666665	229.16667
7061	32	23	4134	1259	749	84	-.0012094823	.020319303	.066719621	-.0020644097	1.7068539
8947	29	14	6197	5047	827	38	-.018395998	.0061319992	.0075292252	-.078135706	4.2474298
7900	3	160	31376	33030	7055	1041	.013927842	.033178225	.031516802	.040235706	2.8888683
9194	41	12	1496	1673	464	9	-.014037433	.0060160425	.0053795576	-.11538462	8.21978
8065	58	17	6187	6767	388	-58	-.020042023	-.0093744947	-.0085710064	-.048249029	2.407393
8841	59	22	1606	1419	787	-29	-.039850559	-.018057285	-.020436928	-.92753625	23.275362
8939	25	13	14550	9760	1070	415	-.0087285219	.028522337	.042520493	-.02504931	2.8698225
8090	66	35	2543	3722	1634	230	.092803776	.090444356	.061794735	.58999997	6.3575001
7853	30	50	15849	17736	3059	382	.0019559595	.024102466	.021538114	.0059092641	3.0211589
7895	25	26	4892	4038	1154	257	.0091986917	.052534752	.06364537	1.5517242	168.68965
7060	32	14	1616	8964	464	22	-.038985148	.013613861	.0024542615	-.14221218	3.6478555
9451	36	28	9863	7522	2813	292	.011558349	.029605597	.038819462	.039134912	3.3858564
8742	4	24	16177	1833	2005	413	.027755456	.025530074	.22531369	.61760658	22.251719
8724	25	14	5105	8185	1223	561	.074632712	.10989226	.068540014	.22651605	3.0350773
8710	49	53	18137	15009	2864	-781	-.058444064	-.043061145	-.052035447	-.19499633	3.3364606
8726	24	80	20684	34714	4605	1000	.02185264	.048346549	.028806822	.11655492	5.3336773
8719	29	20	6869	6802	1201	251	.013830252	.036540981	.036900911	.048818089	3.5298047
9463	6	12	928	1465	327	62	.024784483	.066810347	.042320818	.37096775	14.967742
8733	16	25	3452	6478	1039	187	.0315759	.054171495	.028866934	.56770831	17.979166
8741	6	50	8340	10631	2599	548	.050839327	.065707438	.05154736	.96803653	19.041096
8729	23	39	1031	856	891	11	.017458778	.010669253	.012850467	.39130434	22.413044
9457	17	181	51144	206944	17286	5240	.035800874	.10245581	.02532086	.087086804	2.4325328
8717	31	400	104331	111846	23808	8654	.054854263	.082947545	.07737425	.40012586	7.2943439
8713	36	40	29150	9376	5458	2715	.10593482	.093138933	.28956911	.12224378	1.1539527
8718	30	15	1051	2685	608	97	.074215032	.092293054	.036126629	.40837696	5.5026178
8739	6	12	1702	1397	370	-1	-.016451234	-.00058754405	-.00071581959	-.48275861	29.344828
8709	53	16	13482	15328	754	271	-.0089749293	.020100875	.017680062	-.037105184	4.1343145
8727	24	27	5470	2764	1075	326	.01023766	.059597805	.11794501	1.4	136.75
9455	29	17	2665	1820	115	-669	-.28818011	-.25103191	-.36758241	-2.1694915	7.5282488
7018	30	42	3624	4885	1357	106	.012417219	.029249448	.021699078	.042095415	3.3900843
7013	36	63	11667	10008	2684	127	-.0070283706	.010885403	.012689848	-.029233512	4.1593585
7022	45	35	9364	14488	2265	259	.0085433573	.02765912	.017876863	.049261082	5.7660098
6969	29	15	3044	1288	223	-266	-.14093298	-.087385021	-.20652173	1.3039514	-9.2522793
7045	9	24	1246	2138	1399	84	.061797753	.067415729	.039289054	.28102189	4.5474453
7005	5	25	391	664	586	33	.030690538	.084398977	.049698796	.52173913	17
6965	64	40	8832	5869	1930	300	.027400363	.033967391	.051116034	.062419396	2.2780499
6953	47	34	3162	1766	708	48	.0060088551	.015180266	.027180068	.010567297	1.7586207
6995	10	11	2360	2883	536	85	.00042372881	.036016949	.029483177	.0032258064	7.6129031
8119	16	60	7295	7711	2650	406	.023577793	.055654559	.052652057	.13312693	5.6462851
8911	16	30	3036	5638	1020	107	.016469039	.035243742	.018978361	.088652484	5.3829789
6970	27	180	38611	28263	8785	2069	.04133537	.053585764	.073205248	.49457702	11.964983
8891	48	500	147940	212273	38853	6827	.057739623	.046147086	.032161415	.11661433	2.0196588
6987	30	34	2704	3509	1624	607	.2285503	.22448225	.17298375	.3756839	1.643769
8903	23	15	1525	1369	541	-43	-.036065575	-.02819672	-.031409789	-.10536399	2.9214559
8116	31	13	2663	4846	620	-26	.020277882	-.0097634243	-.0053652497	.036363635	1.7932659
6999	8	18	1240	1840	540	33	.026612904	.026612904	.017934782	.063461542	2.3846154
8125	8	11	820	1153	309	34	.023170732	.041463416	.029488292	.61290324	26.451612
7007	33	104	30663	17017	5338	462	-.017480351	.015067019	.027149322	-.071238704	4.0753589
8908	16	32	652	940	635	85	.11503068	.1303681	.090425529	.52447551	4.5594406
6978	44	55	9435	6422	2982	339	.023529412	.035930049	.052787293	.072739184	3.0914154
8899	27	15	1597	1754	570	42	.030056356	.026299311	.023945268	.053571429	1.782366
6957	41	18	5059	2948	740	150	.022534098	.029650129	.050881952	.033207107	1.4736382
6994	39	15	2523	1357	232	-213	-.087197781	-.084423304	-.15696388	-.14454664	1.6576873
7028	25	110	26147	52701	6777	1271	.034076568	.048609782	.024117189	.26885939	7.8898611
8096	78	198	39192	32730	11441	505	.020744029	.012885283	.01542927	.029431995	1.4188176
8121	14	15	1021	1109	452	-14	-.027424093	-.013712047	-.012623985	-.08259587	3.0117993
6963	34	130	25706	34177	6959	2147	.040574186	.083521359	.062820025	.38543975	9.49963
8126	7	281	89644	131938	11422	1432	.027341485	.015974298	.010853583	.092816301	3.394706
8926	35	18	844	1685	676	97	.095971562	.11492891	.057566766	.84375	8.791667
8901	26	24	1050	1714	727	67	.044761904	.063809521	.039089847	.31543624	7.0469799
6950	63	18	2349	1392	314	29	.0038314175	.012345679	.020833334	.0097826086	2.5532608
6998	9	70	5978	6007	1230	-515	-.13215122	-.086149216	-.085733309	1.5959595	-12.076768
6980	17	15	858	971	324	26	-.0093240095	.030303031	.026776519	-.026845638	2.8791947
6976	21	21	568	1557	672	161	.25704226	.28345069	.10340399	2.862745	11.137255
6982	16	19	1708	2361	473	-28	-.019320844	-.016393442	-.011859382	-.058303885	3.0176678
6973	25	17	2671	2371	442	86	.054286785	.03219768	.036271617	.086155675	1.587047
8909	21	32	3485	3916	1592	194	.072022952	.055667143	.049540348	.17479108	2.4268801
6962	36	17	2222	2647	938	107	.021152114	.048154816	.040423121	.10804598	5.1080461
7006	5	20	817	959	674	58	.046511628	.070991434	.060479667	1.6521739	35.52174
7019	30	30	11307	8130	1291	-94	-.020252941	-.0083134342	-.011562116	-.040783614	2.0137134
6955	42	480	98327	127764	37739	-265	-.069634996	-.0026950887	-.0020741366	-.31563178	4.5326605
8109	34	13	1618	1857	564	166	.10444994	.1025958	.089391492	.17368962	1.6628983
8927	7	65	4234	4577	1944	149	.017713746	.035191309	.032554075	7.5	423.39999
6993	10	43	1866	2060	1389	148	.069667742	.079314038	.07184466	.12770137	1.8330059
6996	9	21	3422	2087	670	113	.0064289891	.033021625	.054144707	.021611001	3.3614931
8913	30	57	7613	9737	2490	414	.04781295	.054380666	.042518228	.11599745	2.4260676
8919	9	32	1286	3276	970	69	.00311042	.053654745	.021062272	.046511628	14.953488
8114	14	45	4992	4010	1182	14	-.02704327	.0028044872	.0034912718	-.079834417	2.9520993
8098	43	55	15224	5939	2285	15	-.0055176038	.00098528643	.0025256777	-.0080529191	1.4594958
7014	37	27	3178	3238	940	116	.033983637	.036500946	.035824582	.07180851	2.1130319
8101	40	26	1896	1407	644	-40	-.073839664	-.021097047	-.028429283	-.41297936	5.5929203
6981	15	65	4356	5190	1649	238	.020890726	.054637283	.045857418	.26686218	12.774194
8097	64	42	8048	7796	1832	310	.018638171	.038518887	.039763983	.048262548	2.5894465
9104	21	33	9697	13944	2273	658	.02093431	.067856036	.047188755	.19481766	9.3061419
9122	8	17	590	931	422	5	-.015254238	.0084745763	.0053705694	-.22499999	14.75
9116	12	500	645219	220067	100112	-7958	-.046852309	-.012333796	-.036161713	-.15739709	3.3594308
9107	20	32	5501	3784	1980	603	.11161607	.10961644	.15935518	.18572293	1.6639444
7931	44	50	7603	4383	1390	380	.02393792	.049980272	.086698607	.062179707	2.5975401
7943	8	14	484	310	204	3	0	.0061983471	.0096774194	0	5.6279068
9088	19	40	3352	2106	1221	185	.017004773	.055190932	.087844253	.46341464	27.252033
7933	34	50	4943	4979	2222	310	.034998987	.062714949	.062261499	.31743118	9.069725
9120	109	45	3337	3345	2722	66	.019478574	.019778244	.019730942	.041296061	2.1200762
9930	17	18	2168	2661	713	90	.014298893	.041512914	.03382187	.078680202	5.5025382
7935	20	485	89707	71777	14782	-5678	-.092110984	-.063294947	-.079106122	-.50962132	5.5326877
9118	21	70	14592	17313	4359	858	.019120065	.058799341	.049558137	.10644792	5.5673409
9121	8	16	731	1095	234	40	.027359782	.054719564	.036529679	.54054052	19.756756
8060	23	10	1304	725	446	14	-.012269938	.010736196	.019310344	-.31999999	26.08
9100	26	11	1085	1133	347	-1	-.007373272	-.000921659	-.00088261254	-.08421053	11.421053
9090	149	75	17489	13161	4276	375	.016867746	.02144205	.028493276	.029675083	1.7592797
9087	28	17	1780	1755	815	131	.028089888	.073595509	.074643873	1.4285715	50.857143
9098	19	15	721	1139	337	543	.70319003	.75312066	.47673398	33.799999	48.066666
7939	13	15	833	1091	586	65	.045618247	.078031212	.05957837	.30158731	6.6111112
9095	33	23	2095	1966	1289	177	.034367543	.084486872	.090030521	2.4000001	69.833336
8058	40	20	1778	1015	429	26	.00056242972	.014623172	.025615763	.0022573364	4.0135441
